x,y,rho,ux,uy,speed
0,67,1.000333520280381,-3.287753209113977e-06,0.001335185528645528,0.001335189576511741
0,68,1.000311545961444,-2.659416545674232e-06,0.001340492079651399,0.00134049471767124
0,69,1.000289907439733,-2.037866914588156e-06,0.001343934243376307,0.001343935788429272
0,70,1.000268655580752,-1.426030019324567e-06,0.001345528206861746,0.001345528962535628
0,71,1.000247838182275,-8.268511981396548e-07,0.001345315576341676,0.001345315830439246
0,72,1.000227499651601,-2.431062619573038e-07,0.001343329778840465,0.001343329800838286
0,73,1.000207680833496,3.224404456359841e-07,0.001339629439764262,0.001339629478568963
0,74,1.000188418769342,8.67212508234974e-07,0.001334264149012719,0.001334264430837519
0,75,1.000169746578937,1.388660193766779e-06,0.001327308386427476,0.001327309112851201
0,76,1.000151693275149,1.884435218945906e-06,0.001318826608352958,0.001318827954661207
0,77,1.000134283754338,2.352235986799774e-06,0.001308907798887976,0.001308909912485921
0,78,1.000117538700495,2.789952176970869e-06,0.001297629826758142,0.00129763282600492
0,79,1.00010147453872,3.195500246209012e-06,0.001285094782215539,0.001285098755154415
0,80,1.000086103420746,3.567016931762535e-06,0.001271392559136291,0.001271397562934946
0,81,1.000071433452387,3.902659952332948e-06,0.001256636953411052,0.001256643013521706
0,82,1.000057468591686,4.200706934497248e-06,0.001240928555487015,0.001240935665440332
0,83,1.000044208507825,4.45941152463945e-06,0.001224391928362972,0.001224400049245157
0,84,1.000031649082023,4.677328772580293e-06,0.001207137485965496,0.001207146547618617
0,85,1.000019782920279,4.85276771020208e-06,0.001189299522405287,0.001189309422878627
0,86,1.00000859833292,4.983980573647686e-06,0.001170998037231,0.001171008643546756
0,87,0.999998079251098,5.06923041502762e-06,0.001152377947763383,0.001152389097305396
0,88,0.9999882080963833,5.107385461150352e-06,0.001133568776658589,0.001133580282468559
0,89,0.9999789649224285,5.095601886117084e-06,0.001114725752775103,0.00111473739914771
0,90,0.9999703221083999,5.031294513842107e-06,0.001095992064481371,0.001096003612827359
0,91,0.9999622492717819,4.912643648819887e-06,0.001077538254654216,0.001077549453301738
0,92,0.9999547236126193,4.738477217764681e-06,0.00105951904740745,0.001059529643278343
0,93,0.9999477128490628,4.499466810795614e-06,0.001042123839745454,0.001042133553133854
0,94,0.9999411624219068,4.193330909864698e-06,0.001025540392509692,0.001025548965526782
0,95,0.9999350385618311,3.819651479537828e-06,0.001009982191763079,0.001009989414506893
0,96,0.9999293377180533,3.372318032166925e-06,0.0009956508212166056,0.0009956565323032895
0,97,0.9999239782279451,2.816657951090414e-06,0.000982822724188931,0.0009828267602910315
0,98,0.9999188426071778,2.173905952231926e-06,0.0009717881835514797,0.0009717906150799017
0,99,0.9999139869504903,1.440927230056734e-06,0.0009628255297215576,0.0009628266079387712
0,100,0.9999094513473442,5.708577556378427e-07,0.0009562595096243682,0.0009562596800166859
